Fan_hours,Refrigerator_hours,AirConditioner_hours,Television_hours,Monitor_hours,MotorPump_hours,Months,City,Company,MonthlyHours,TariffRate,ElectricityBill
8,20.0,1.0,16.0,1.0,0,8,Mumbai,Unitech Power Transmission Ltd.,421,9.2,3873.2
16,22.0,1.0,13.0,1.0,0,8,Mumbai,Optibelt Power Transmission India Private Limited,421,9.2,3873.2
8,22.0,1.0,3.0,1.0,0,8,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",500,9.2,4600.0
9,18.0,2.0,11.0,7.0,0,8,Mumbai,Adani Power Ltd.,439,9.2,4038.8000000000000
17,22.0,3.0,7.0,1.0,0,8,Mumbai,Sterlite Power Transmission Ltd,480,9.2,4416.0
10,19.0,2.0,13.0,1.0,0,8,Mumbai,Torrent Power Ltd.,480,9.2,4416.0
14,23.0,1.0,14.0,1.0,0,8,Mumbai,Jyoti Structure,480,9.2,4416.0
18,23.0,1.0,9.0,12.0,0,8,Mumbai,NHPC,533,9.2,4903.600000000000
12,22.0,3.0,12.0,1.0,0,8,Mumbai,NHPC,568,9.2,5225.600000000000
10,20.0,3.0,12.0,7.0,0,8,Mumbai,Torrent Power Ltd.,434,9.2,3992.8000000000000
7,23.0,1.0,21.0,1.0,0,8,Mumbai,JSW Energy Ltd.,434,9.2,3992.8000000000000
5,17.0,0.0,18.0,7.0,0,8,Mumbai,Neueon Towers / Sujana Towers Ltd.,434,9.2,3992.8000000000000
6,22.0,2.0,12.0,1.0,0,8,Mumbai,Sterlite Power Transmission Ltd,540,9.2,4968.0
8,17.0,0.0,19.0,1.0,0,8,Mumbai,TransRail Lighting,376,9.2,3459.2
8,19.0,2.0,3.0,1.0,0,8,Mumbai,Jyoti Structure,366,9.2,3367.2
12,23.0,2.0,11.0,12.0,0,8,Mumbai,Reliance Energy,514,9.2,4728.800000000000
22,22.0,1.0,8.0,1.0,0,8,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,514,9.2,4728.800000000000
8,18.0,1.0,13.0,7.0,0,8,Mumbai,KEC International,468,9.2,4305.600000000000
23,23.0,0.0,15.0,1.0,0,8,Mumbai,Sterlite Power Transmission Ltd,476,9.2,4379.2
7,20.0,3.0,18.0,1.0,0,8,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,400,9.2,3680.0000000000000
19,22.0,3.0,17.0,1.0,0,8,Mumbai,Adani Power Ltd.,685,9.2,6302.000000000000
15,23.0,0.0,20.0,12.0,0,8,Mumbai,Neueon Towers / Sujana Towers Ltd.,685,9.2,6302.000000000000
19,23.0,2.0,18.0,1.0,0,8,Mumbai,Reliance Power,685,9.2,6302.000000000000
9,18.0,3.0,12.0,1.0,0,8,Mumbai,Torrent Power Ltd.,355,9.2,3266.0000000000000
5,23.0,3.0,14.0,7.0,0,8,Mumbai,Tata Power Company Ltd.,508,9.2,4673.600000000000
15,22.0,1.0,3.0,1.0,0,8,Mumbai,Tata Power Company Ltd.,508,9.2,4673.600000000000
5,20.0,1.0,8.0,7.0,0,8,Mumbai,Unitech Power Transmission Ltd.,357,9.2,3284.4000000000000
6,19.0,2.0,10.0,1.0,0,8,Mumbai,Reliance Power,477,9.2,4388.4
11,23.0,0.0,11.0,1.0,0,8,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",580,9.2,5336.0
17,22.0,0.0,8.0,1.0,0,8,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,506,9.2,4655.2
20,23.0,1.0,11.0,1.0,0,8,Mumbai,Unitech Power Transmission Ltd.,585,9.2,5382.0
13,22.0,0.0,9.0,1.0,0,8,Mumbai,Optibelt Power Transmission India Private Limited,424,9.2,3900.8000000000000
9,17.0,3.0,22.0,1.0,0,8,Mumbai,TransRail Lighting,447,9.2,4112.4
14,22.0,2.0,14.0,1.0,0,8,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,677,9.2,6228.4
19,22.0,0.0,6.0,12.0,0,8,Mumbai,TransRail Lighting,412,9.2,3790.4000000000000
23,22.0,3.0,10.0,1.0,0,8,Mumbai,TransRail Lighting,497,9.2,4572.4
13,23.0,0.0,12.0,12.0,0,8,Mumbai,Kalpataru Power,562,9.2,5170.4
7,17.0,2.0,22.0,7.0,0,8,Mumbai,Power Grid Corp,562,9.2,5170.4
21,23.0,1.0,22.0,12.0,0,8,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,647,9.2,5952.4
10,21.0,2.0,19.0,1.0,0,8,Mumbai,Sunil Hitech Eng,665,9.2,6118.000000000000
20,22.0,3.0,6.0,1.0,0,8,Mumbai,Reliance Power,423,9.2,3891.6
11,22.0,2.0,10.0,12.0,0,8,Mumbai,SJVN Ltd.,617,9.2,5676.4
6,19.0,2.0,21.0,1.0,0,8,Mumbai,Jyoti Structure,386,9.2,3551.2
16,22.0,1.0,5.0,1.0,0,8,Mumbai,JSW Energy Ltd.,385,9.2,3542.0000000000000
9,18.0,1.0,5.0,1.0,0,8,Mumbai,L&T Transmission & Distribution,429,9.2,3946.8000000000000
7,20.0,1.0,10.0,1.0,0,8,Mumbai,NTPC Pvt. Ltd.,396,9.2,3643.2
5,22.0,2.0,9.0,1.0,0,8,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",475,9.2,4370.0
17,22.0,0.0,21.0,1.0,0,8,Mumbai,Reliance Power,475,9.2,4370.0
7,23.0,1.0,5.0,1.0,0,8,Mumbai,Adani Power Ltd.,475,9.2,4370.0
17,23.0,1.0,15.0,1.0,0,8,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),525,9.2,4830.0
12,22.0,1.0,7.0,1.0,0,8,Mumbai,Optibelt Power Transmission India Private Limited,525,9.2,4830.0
10,17.0,0.0,14.0,7.0,0,8,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",420,9.2,3864.0000000000000
7,22.0,1.0,13.0,1.0,0,8,Mumbai,Kalpataru Power,420,9.2,3864.0000000000000
11,22.0,3.0,22.0,12.0,0,8,Mumbai,SJVN Ltd.,735,9.2,6762.000000000000
20,23.0,2.0,10.0,1.0,0,8,Mumbai,NLC India,625,9.2,5750.0
15,23.0,3.0,21.0,1.0,0,8,Mumbai,TransRail Lighting,705,9.2,6486.000000000000
22,22.0,0.0,19.0,1.0,0,8,Mumbai,GE T&D India Limited,705,9.2,6486.000000000000
23,22.0,3.0,19.0,1.0,0,8,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",705,9.2,6486.000000000000
23,22.0,2.0,17.0,1.0,0,8,Mumbai,KEC International,518,9.2,4765.600000000000
15,23.0,1.0,19.0,1.0,0,8,Mumbai,L&T Transmission & Distribution,518,9.2,4765.600000000000
14,23.0,2.0,18.0,12.0,0,8,Mumbai,TransRail Lighting,732,9.2,6734.4
8,18.0,2.0,21.0,1.0,0,8,Mumbai,Unitech Power Transmission Ltd.,593,9.2,5455.600000000000
18,23.0,2.0,12.0,1.0,0,8,Mumbai,Jaiprakash Power,463,9.2,4259.600000000000
22,22.0,2.0,21.0,12.0,0,8,Mumbai,GE T&D India Limited,856,9.2,7875.2
18,22.0,2.0,22.0,12.0,0,8,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,629,9.2,5786.800000000000
10,21.0,3.0,19.0,1.0,0,8,Mumbai,Kalpataru Power,673,9.2,6191.600000000000
18,23.0,0.0,22.0,12.0,0,8,Mumbai,Orient Green,763,9.2,7019.600000000000
12,23.0,3.0,9.0,1.0,0,8,Mumbai,Power Grid Corp,599,9.2,5510.800000000000
23,22.0,2.0,9.0,12.0,0,8,Mumbai,TransRail Lighting,768,9.2,7065.600000000000
8,23.0,1.0,17.0,1.0,0,8,Mumbai,Unitech Power Transmission Ltd.,487,9.2,4480.4
20,23.0,3.0,12.0,12.0,0,8,Mumbai,Kalpataru Power,722,9.2,6642.4
18,23.0,1.0,3.0,12.0,0,8,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",503,9.2,4627.600000000000
14,22.0,3.0,19.0,12.0,0,8,Mumbai,TransRail Lighting,720,9.2,6624.000000000000
22,23.0,2.0,5.0,1.0,0,8,Mumbai,Neueon Towers / Sujana Towers Ltd.,606,9.2,5575.2
12,22.0,3.0,22.0,1.0,0,8,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,606,9.2,5575.2
12,23.0,3.0,3.0,12.0,0,8,Mumbai,NLC India,643,9.2,5915.600000000000
20,22.0,0.0,16.0,1.0,0,8,Mumbai,Power Grid Corp,675,9.2,6210.000000000000
23,22.0,1.0,3.0,1.0,0,8,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,369,9.2,3394.8000000000000
15,22.0,0.0,15.0,12.0,0,8,Mumbai,JSW Energy Ltd.,738,9.2,6789.600000000000
9,21.0,3.0,11.0,1.0,0,8,Mumbai,Jyoti Structure,367,9.2,3376.4000000000000
18,23.0,1.0,22.0,1.0,0,8,Mumbai,L&T Transmission & Distribution,658,9.2,6053.600000000000
6,23.0,0.0,7.0,7.0,0,8,Mumbai,NTPC Pvt. Ltd.,550,9.2,5060.0
12,22.0,0.0,12.0,1.0,0,8,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,550,9.2,5060.0
13,22.0,3.0,22.0,12.0,0,8,Mumbai,Orient Green,634,9.2,5832.800000000000
10,21.0,3.0,22.0,7.0,0,8,Mumbai,KEC International,634,9.2,5832.800000000000
22,22.0,0.0,8.0,12.0,0,8,Mumbai,Sunil Hitech Eng,655,9.2,6026.000000000000
8,20.0,0.0,15.0,1.0,0,8,Mumbai,Tata Power Company Ltd.,311,9.2,2861.2
11,23.0,1.0,6.0,12.0,0,8,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",554,9.2,5096.800000000000
9,20.0,2.0,3.0,1.0,0,8,Mumbai,NTPC Pvt. Ltd.,277,9.2,2548.4000000000000
7,18.0,1.0,10.0,7.0,0,8,Mumbai,Neueon Towers / Sujana Towers Ltd.,411,9.2,3781.2
5,17.0,1.0,20.0,1.0,0,8,Mumbai,Neueon Towers / Sujana Towers Ltd.,411,9.2,3781.2
13,23.0,1.0,18.0,12.0,0,8,Mumbai,Power Grid Corp,699,9.2,6430.800000000000
9,20.0,0.0,18.0,1.0,0,8,Mumbai,Orient Green,563,9.2,5179.600000000000
12,23.0,3.0,8.0,1.0,0,8,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,649,9.2,5970.800000000000
7,17.0,3.0,14.0,1.0,0,8,Mumbai,Torrent Power Ltd.,325,9.2,2990.0000000000000
14,23.0,2.0,9.0,12.0,0,8,Mumbai,NTPC Pvt. Ltd.,750,9.2,6900.000000000000
7,17.0,2.0,20.0,1.0,0,8,Mumbai,Reliance Energy,450,9.2,4140.0
21,23.0,3.0,17.0,1.0,0,8,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,646,9.2,5943.2
9,19.0,1.0,14.0,1.0,0,8,Mumbai,Reliance Power,334,9.2,3072.8000000000000
8,20.0,3.0,15.0,7.0,0,8,Mumbai,Sterlite Power Transmission Ltd,671,9.2,6173.2
18,23.0,2.0,6.0,1.0,0,8,Mumbai,Kalpataru Power,605,9.2,5566.0
18,22.0,2.0,3.0,1.0,0,8,Mumbai,KEC International,377,9.2,3468.4000000000000
19,23.0,2.0,7.0,1.0,0,8,Mumbai,KEC International,659,9.2,6062.800000000000
16,23.0,3.0,18.0,1.0,0,8,Mumbai,Sterlite Power Transmission Ltd,659,9.2,6062.800000000000
18,22.0,1.0,16.0,12.0,0,8,Mumbai,Sunil Hitech Eng,778,9.2,7157.600000000000
6,17.0,2.0,13.0,1.0,0,8,Mumbai,JSW Energy Ltd.,329,9.2,3026.8000000000000
9,17.0,3.0,4.0,1.0,0,8,Mumbai,Unitech Power Transmission Ltd.,329,9.2,3026.8000000000000
21,23.0,3.0,13.0,1.0,0,8,Mumbai,Reliance Energy,756,9.2,6955.2
23,22.0,0.0,20.0,12.0,0,8,Mumbai,Neueon Towers / Sujana Towers Ltd.,806,9.2,7415.2
19,22.0,1.0,17.0,12.0,0,8,Mumbai,NTPC Pvt. Ltd.,804,9.2,7396.800000000000
6,17.0,1.0,15.0,1.0,0,8,Mumbai,SJVN Ltd.,282,9.2,2594.4000000000000
10,19.0,0.0,3.0,1.0,0,8,Mumbai,CESC,270,9.2,2484.0
8,22.0,0.0,8.0,1.0,0,8,Mumbai,Tata Power Company Ltd.,270,9.2,2484.0
8,23.0,0.0,3.0,1.0,0,8,Mumbai,NHPC,225,9.2,2070.0
10,19.0,0.0,7.0,1.0,0,8,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,343,9.2,3155.6
8,22.0,1.0,4.0,1.0,0,8,Mumbai,Orient Green,275,9.2,2530.0
6,17.0,0.0,4.0,1.0,0,8,Mumbai,KEC International,327,9.2,3008.4000000000000
7,19.0,1.0,12.0,1.0,0,8,Mumbai,TransRail Lighting,327,9.2,3008.4000000000000
15,23.0,3.0,22.0,1.0,0,8,Mumbai,NTPC Pvt. Ltd.,808,9.2,7433.600000000000
5,18.0,0.0,9.0,1.0,0,8,Mumbai,NLC India,213,9.2,1959.6
16,22.0,2.0,3.0,1.0,0,8,Mumbai,Reliance Power,387,9.2,3560.4000000000000
5,17.0,0.0,16.0,1.0,0,8,Mumbai,Tata Power Company Ltd.,387,9.2,3560.4000000000000
21,22.0,2.0,20.0,1.0,0,8,Mumbai,Guj Ind Power,754,9.2,6936.800000000000
22,22.0,3.0,16.0,1.0,0,8,Mumbai,Reliance Energy,736,9.2,6771.2
14,23.0,1.0,17.0,12.0,0,8,New Delhi,Tata Power Company Ltd.,553,8.5,4700.5
13,23.0,3.0,12.0,12.0,0,8,New Delhi,Optibelt Power Transmission India Private Limited,553,8.5,4700.5
11,22.0,2.0,10.0,1.0,0,8,New Delhi,Neueon Towers / Sujana Towers Ltd.,553,8.5,4700.5
20,22.0,3.0,16.0,12.0,0,8,New Delhi,NTPC Pvt. Ltd.,704,8.5,5984.0
19,23.0,0.0,19.0,1.0,0,8,New Delhi,CESC,440,8.5,3740.0
20,22.0,0.0,11.0,12.0,0,8,New Delhi,Torrent Power Ltd.,532,8.5,4522.0
7,20.0,1.0,15.0,1.0,0,8,New Delhi,TransRail Lighting,532,8.5,4522.0
6,22.0,1.0,16.0,1.0,0,8,New Delhi,Tata Power Company Ltd.,456,8.5,3876.0
15,23.0,3.0,21.0,1.0,0,8,New Delhi,Kalpataru Power,588,8.5,4998.0
21,23.0,1.0,19.0,1.0,0,8,New Delhi,Jyoti Structure,696,8.5,5916.0
19,23.0,3.0,16.0,1.0,0,8,New Delhi,GE T&D India Limited,651,8.5,5533.5
5,17.0,3.0,22.0,7.0,0,8,New Delhi,KEC International,663,8.5,5635.5
19,23.0,1.0,9.0,1.0,0,8,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,577,8.5,4904.5
5,20.0,1.0,11.0,7.0,0,8,New Delhi,CESC,386,8.5,3281.0
15,22.0,3.0,4.0,1.0,0,8,New Delhi,NLC India,561,8.5,4768.5
8,22.0,2.0,3.0,1.0,0,8,New Delhi,Reliance Power,417,8.5,3544.5
19,23.0,0.0,16.0,1.0,0,8,New Delhi,Bonfiglioli Transmission Pvt. Ltd.,417,8.5,3544.5
19,23.0,1.0,21.0,1.0,0,8,New Delhi,NHPC,697,8.5,5924.5
19,22.0,3.0,5.0,1.0,0,8,New Delhi,Jyoti Structure,541,8.5,4598.5
22,22.0,1.0,8.0,12.0,0,8,New Delhi,NLC India,527,8.5,4479.5
11,23.0,0.0,15.0,12.0,0,8,New Delhi,NHPC,545,8.5,4632.5
21,23.0,1.0,7.0,1.0,0,8,New Delhi,Torrent Power Ltd.,569,8.5,4836.5
15,23.0,0.0,15.0,1.0,0,8,New Delhi,Neueon Towers / Sujana Towers Ltd.,549,8.5,4666.5
20,23.0,2.0,12.0,1.0,0,8,New Delhi,NHPC,615,8.5,5227.5
17,22.0,2.0,12.0,1.0,0,8,New Delhi,Optibelt Power Transmission India Private Limited,615,8.5,5227.5
22,23.0,0.0,20.0,1.0,0,8,New Delhi,Jaiprakash Power,615,8.5,5227.5
15,22.0,2.0,21.0,1.0,0,8,New Delhi,Optibelt Power Transmission India Private Limited,688,8.5,5848.0
13,23.0,2.0,5.0,1.0,0,8,New Delhi,Indowind Energy,460,8.5,3910.0
9,23.0,0.0,8.0,1.0,0,8,New Delhi,SJVN Ltd.,429,8.5,3646.5
17,23.0,1.0,4.0,1.0,0,8,New Delhi,NHPC,429,8.5,3646.5
6,20.0,2.0,15.0,1.0,0,8,New Delhi,JSW Energy Ltd.,428,8.5,3638.0
16,23.0,3.0,10.0,1.0,0,8,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,428,8.5,3638.0
10,23.0,3.0,5.0,1.0,0,8,New Delhi,Tata Power Company Ltd.,428,8.5,3638.0
11,22.0,1.0,12.0,12.0,0,8,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),604,8.5,5134.0
11,22.0,3.0,3.0,1.0,0,8,New Delhi,Unitech Power Transmission Ltd.,533,8.5,4530.5
17,22.0,0.0,18.0,1.0,0,8,New Delhi,GE T&D India Limited,533,8.5,4530.5
12,22.0,3.0,8.0,1.0,0,8,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",573,8.5,4870.5
13,23.0,2.0,9.0,1.0,0,8,New Delhi,Orient Green,487,8.5,4139.5
20,23.0,0.0,14.0,1.0,0,8,New Delhi,GE T&D India Limited,487,8.5,4139.5
22,22.0,2.0,7.0,1.0,0,8,New Delhi,Torrent Power Ltd.,635,8.5,5397.5
16,22.0,2.0,5.0,12.0,0,8,New Delhi,Optibelt Power Transmission India Private Limited,439,8.5,3731.5
20,22.0,3.0,11.0,1.0,0,8,New Delhi,JSW Energy Ltd.,629,8.5,5346.5
15,23.0,2.0,12.0,1.0,0,8,New Delhi,KEC International,629,8.5,5346.5
8,23.0,1.0,21.0,1.0,0,8,New Delhi,Reliance Power,552,8.5,4692.0
16,23.0,3.0,19.0,1.0,0,8,New Delhi,Neueon Towers / Sujana Towers Ltd.,552,8.5,4692.0
22,23.0,1.0,18.0,1.0,0,8,New Delhi,TransRail Lighting,552,8.5,4692.0
12,22.0,3.0,11.0,1.0,0,8,New Delhi,TransRail Lighting,469,8.5,3986.5
23,22.0,0.0,11.0,1.0,0,8,New Delhi,NHPC,631,8.5,5363.5
12,23.0,3.0,18.0,1.0,0,8,New Delhi,KEC International,538,8.5,4573.0
15,22.0,2.0,14.0,1.0,0,8,New Delhi,Kalpataru Power,543,8.5,4615.5
20,22.0,1.0,5.0,1.0,0,8,New Delhi,Optibelt Power Transmission India Private Limited,543,8.5,4615.5
7,17.0,3.0,15.0,7.0,0,8,New Delhi,Indowind Energy,595,8.5,5057.5
6,18.0,2.0,10.0,7.0,0,8,New Delhi,GE T&D India Limited,512,8.5,4352.0
20,22.0,0.0,19.0,1.0,0,8,New Delhi,Sterlite Power Transmission Ltd,512,8.5,4352.0
11,22.0,1.0,16.0,1.0,0,8,New Delhi,NLC India,592,8.5,5032.0
15,22.0,0.0,3.0,1.0,0,8,New Delhi,NLC India,414,8.5,3519.0
13,23.0,0.0,7.0,12.0,0,8,New Delhi,Orient Green,610,8.5,5185.0
10,18.0,0.0,8.0,7.0,0,8,New Delhi,Indowind Energy,499,8.5,4241.5
8,22.0,1.0,13.0,7.0,0,8,New Delhi,Power Grid Corp,598,8.5,5083.0
9,21.0,0.0,16.0,1.0,0,8,New Delhi,Unitech Power Transmission Ltd.,425,8.5,3612.5
11,23.0,0.0,13.0,1.0,0,8,New Delhi,SJVN Ltd.,589,8.5,5006.5
15,22.0,0.0,17.0,1.0,0,8,New Delhi,Reliance Power,395,8.5,3357.5
10,17.0,2.0,22.0,7.0,0,8,New Delhi,Torrent Power Ltd.,548,8.5,4658.0
21,23.0,1.0,13.0,1.0,0,8,New Delhi,NLC India,672,8.5,5712.0
11,22.0,0.0,18.0,1.0,0,8,New Delhi,Indowind Energy,500,8.5,4250.0
17,22.0,3.0,8.0,1.0,0,8,New Delhi,Reliance Energy,492,8.5,4182.0
17,23.0,1.0,12.0,1.0,0,8,New Delhi,Sunil Hitech Eng,441,8.5,3748.5
22,22.0,1.0,22.0,1.0,0,8,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,664,8.5,5644.0
14,23.0,0.0,22.0,1.0,0,8,New Delhi,Jaiprakash Power,566,8.5,4811.0
8,19.0,3.0,13.0,7.0,0,8,New Delhi,Reliance Power,490,8.5,4165.0
9,22.0,2.0,7.0,1.0,0,8,New Delhi,JSW Energy Ltd.,537,8.5,4564.5
12,22.0,0.0,7.0,1.0,0,8,New Delhi,Torrent Power Ltd.,537,8.5,4564.5
14,23.0,0.0,11.0,1.0,0,8,New Delhi,Torrent Power Ltd.,330,8.5,2805.0
10,17.0,3.0,20.0,1.0,0,8,New Delhi,Sunil Hitech Eng,424,8.5,3604.0
22,22.0,0.0,10.0,1.0,0,8,New Delhi,Power Grid Corp,536,8.5,4556.0
19,22.0,3.0,22.0,1.0,0,8,New Delhi,Guj Ind Power,644,8.5,5474.0
11,22.0,2.0,19.0,1.0,0,8,New Delhi,Neueon Towers / Sujana Towers Ltd.,461,8.5,3918.5
17,23.0,0.0,4.0,1.0,0,8,New Delhi,Optibelt Power Transmission India Private Limited,461,8.5,3918.5
21,23.0,2.0,3.0,1.0,0,8,New Delhi,Guj Ind Power,485,8.5,4122.5
16,22.0,1.0,15.0,1.0,0,8,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,403,8.5,3425.5
6,23.0,0.0,18.0,1.0,0,8,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",403,8.5,3425.5
21,23.0,2.0,7.0,1.0,0,8,New Delhi,Adani Power Ltd.,523,8.5,4445.5
12,22.0,3.0,10.0,1.0,0,8,New Delhi,Kalpataru Power,617,8.5,5244.5
13,22.0,3.0,8.0,1.0,0,8,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,409,8.5,3476.5
13,23.0,3.0,13.0,1.0,0,8,New Delhi,Optibelt Power Transmission India Private Limited,586,8.5,4981.0
6,21.0,3.0,7.0,1.0,0,8,New Delhi,Sterlite Power Transmission Ltd,388,8.5,3298.0
9,21.0,0.0,16.0,1.0,0,8,New Delhi,Sterlite Power Transmission Ltd,522,8.5,4437.0
8,18.0,0.0,21.0,1.0,0,8,New Delhi,SJVN Ltd.,531,8.5,4513.5
11,23.0,1.0,21.0,1.0,0,8,New Delhi,Indowind Energy,531,8.5,4513.5
16,22.0,3.0,15.0,1.0,0,8,New Delhi,NLC India,531,8.5,4513.5
18,23.0,2.0,11.0,1.0,0,8,New Delhi,Orient Green,531,8.5,4513.5
10,22.0,0.0,22.0,1.0,0,8,New Delhi,Sterlite Power Transmission Ltd,454,8.5,3859.0
21,22.0,0.0,8.0,1.0,0,8,New Delhi,JSW Energy Ltd.,454,8.5,3859.0
13,22.0,1.0,21.0,1.0,0,8,New Delhi,JSW Energy Ltd.,496,8.5,4216.0
6,20.0,2.0,4.0,1.0,0,8,New Delhi,Torrent Power Ltd.,351,8.5,2983.5
23,22.0,0.0,14.0,1.0,0,8,New Delhi,Indowind Energy,458,8.5,3893.0
23,22.0,2.0,5.0,1.0,0,8,New Delhi,Power Grid Corp,535,8.5,4547.5
18,23.0,0.0,14.0,1.0,0,8,New Delhi,TransRail Lighting,535,8.5,4547.5
16,22.0,1.0,12.0,1.0,0,8,New Delhi,Sunil Hitech Eng,616,8.5,5236.0
6,21.0,2.0,7.0,1.0,0,8,New Delhi,Sunil Hitech Eng,342,8.5,2907.0
20,23.0,1.0,15.0,1.0,0,8,New Delhi,TransRail Lighting,693,8.5,5890.5
6,20.0,0.0,17.0,1.0,0,8,New Delhi,Guj Ind Power,433,8.5,3680.5
18,23.0,0.0,19.0,1.0,0,8,New Delhi,Torrent Power Ltd.,433,8.5,3680.5
14,23.0,1.0,17.0,1.0,0,8,New Delhi,Reliance Energy,433,8.5,3680.5
18,23.0,0.0,15.0,12.0,0,8,New Delhi,Bonfiglioli Transmission Pvt. Ltd.,742,8.5,6307.0
11,23.0,3.0,21.0,1.0,0,8,New Delhi,NLC India,750,8.5,6375.0
17,22.0,2.0,11.0,1.0,0,8,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",591,8.5,5023.5
8,22.0,1.0,22.0,1.0,0,8,New Delhi,Guj Ind Power,606,8.5,5151.0
18,22.0,2.0,4.0,12.0,0,8,New Delhi,KEC International,447,8.5,3799.5
16,23.0,2.0,19.0,1.0,0,8,New Delhi,Guj Ind Power,528,8.5,4488.0
14,22.0,3.0,15.0,12.0,0,8,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),720,8.5,6120.0
18,23.0,1.0,19.0,1.0,0,8,New Delhi,Bonfiglioli Transmission Pvt. Ltd.,686,8.5,5831.0
10,21.0,0.0,20.0,1.0,0,8,New Delhi,NHPC,444,8.5,3774.0
14,23.0,3.0,3.0,1.0,0,8,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),518,8.5,4403.0
9,19.0,0.0,21.0,7.0,0,8,New Delhi,NTPC Pvt. Ltd.,518,8.5,4403.0
17,22.0,3.0,10.0,1.0,0,8,New Delhi,Jyoti Structure,468,8.5,3978.0
8,19.0,0.0,17.0,1.0,0,8,New Delhi,Sunil Hitech Eng,332,8.5,2822.0
7,22.0,0.0,7.0,1.0,0,8,New Delhi,Bonfiglioli Transmission Pvt. Ltd.,261,8.5,2218.5
5,21.0,1.0,20.0,1.0,0,8,New Delhi,JSW Energy Ltd.,582,8.5,4947.0
6,21.0,2.0,11.0,1.0,0,8,New Delhi,TransRail Lighting,582,8.5,4947.0
8,19.0,1.0,12.0,1.0,0,8,New Delhi,Power Grid Corp,365,8.5,3102.5
10,19.0,1.0,8.0,1.0,0,8,New Delhi,Reliance Energy,377,8.5,3204.5
7,23.0,2.0,3.0,7.0,0,8,New Delhi,Optibelt Power Transmission India Private Limited,377,8.5,3204.5
5,18.0,0.0,15.0,1.0,0,8,New Delhi,GE T&D India Limited,377,8.5,3204.5
6,20.0,0.0,7.0,1.0,0,8,New Delhi,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",377,8.5,3204.5
15,23.0,1.0,10.0,1.0,0,8,New Delhi,Tata Power Company Ltd.,401,8.5,3408.5
20,23.0,0.0,18.0,12.0,0,8,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,772,8.5,6562.0
15,23.0,1.0,9.0,12.0,0,8,New Delhi,NHPC,467,8.5,3969.5
10,18.0,3.0,7.0,1.0,0,8,New Delhi,Optibelt Power Transmission India Private Limited,438,8.5,3723.0
20,22.0,2.0,13.0,1.0,0,8,New Delhi,NLC India,493,8.5,4190.5
11,23.0,2.0,9.0,1.0,0,8,New Delhi,Neueon Towers / Sujana Towers Ltd.,559,8.5,4751.5
23,22.0,2.0,4.0,1.0,0,8,New Delhi,SJVN Ltd.,478,8.5,4063.0
8,23.0,3.0,14.0,7.0,0,8,New Delhi,Jyoti Structure,640,8.5,5440.0
16,22.0,1.0,17.0,1.0,0,8,New Delhi,JSW Energy Ltd.,640,8.5,5440.0
8,18.0,1.0,19.0,7.0,0,8,New Delhi,Indowind Energy,416,8.5,3536.0
17,23.0,0.0,22.0,1.0,0,8,New Delhi,Bonfiglioli Transmission Pvt. Ltd.,451,8.5,3833.5
8,23.0,2.0,20.0,1.0,0,8,New Delhi,Torrent Power Ltd.,451,8.5,3833.5
13,22.0,3.0,22.0,1.0,0,8,New Delhi,JSW Energy Ltd.,657,8.5,5584.5
